ID,Country,Latitude,Longitude,Page,Battle,Year,Participants,War,Winner,Loser,Theatre,Massacre,all_participants,nuclear_countries_involved,active_nuclear_countries_during_conflict
Huayna Pucara1572,PERU,-10.3343742,-76.5351105,459,HUAYNA PUCARA,1572.0,[],TUPAC AMARU REVOLT,SPAIN,INCA REBELS,LAND,NO,"['[]', 'SPAIN', 'INCA REBELS']",None,None
Huazhou1850,CHINA,21.664044,110.639569,459,HUAZHOU,1850.0,"['Huazhou', 'Taiping', 'Chinese', 'Fengqi', 'Huazhou', 'the Penghua Range', 'Jintian']",TAIPING REBELLION,TAIPING,CHINA,LAND,NO,"[""['Huazhou'"", ""'Taiping'"", ""'Chinese'"", ""'Fengqi'"", ""'Huazhou'"", ""'the Penghua Range'"", ""'Jintian']"", 'TAIPING', 'CHINA']",china,None
Hubbardton1777,UNITED STATES,43.7073648,-73.1845482,460,HUBBARDTON,1777.0,"['Hubbardton', 'Vermont', 'British', 'Bennington']",WAR OF THE AMERICAN REVOLUTION,UNITED KINGDOM,UNITED STATES,LAND,NO,"[""['Hubbardton'"", ""'Vermont'"", ""'British'"", ""'Bennington']"", 'UNITED KINGDOM', 'UNITED STATES']","united states, united kingdom",None
Hubei1864,CHINA,31.1330989,110.0072421,"SHOWALTER, P653",HUBEI,1864.0,,TAIPING REBELLION,CHINA,TAIPING,LAND,NO,"['', 'CHINA', 'TAIPING']",china,None
Hudayda1934,YEMEN,14.7909118,42.9708838,460,HUDAYDA,1934.0,"['Saudi', 'Saudi Arabia', 'Yemen']",SAUDI-YEMENI WAR,SAUDI ARABIA,YEMEN,LAND,NO,"[""['Saudi'"", ""'Saudi Arabia'"", ""'Yemen']"", 'SAUDI ARABIA', 'YEMEN']",None,None
Hue1883,VIETNAM,16.4637117,107.5908628,460,HUE,1883.0,"['French', 'France', 'Hanoi', 'Hue', 'Vietnam', 'French']",FRENCH INDO-CHINA WAR,FRANCE,VIETNAM,LAND AND SEA,NO,"[""['French'"", ""'France'"", ""'Hanoi'"", ""'Hue'"", ""'Vietnam'"", ""'French']"", 'FRANCE', 'VIETNAM']",france,None
Hue1968,VIETNAM,16.4637117,107.5908628,460,HUE,1968.0,"['North Vietnamese', 'American', 'South Vietnamese', 'Communists']",VIETNAM WAR,"UNITED STATES, SOUTH VIETNAM",VIET CONG,LAND,NO,"[""['North Vietnamese'"", ""'American'"", ""'South Vietnamese'"", ""'Communists']"", 'UNITED STATES', 'SOUTH VIETNAM', 'VIET CONG']",united states,united states
Hue1975,VIETNAM,16.4637117,107.5908628,460,HUE,1975.0,"['South   ', 'Vietnamese']",VIETNAM WAR,NORTH VIETNAM,SOUTH VIETNAM,LAND,NO,"[""['South   '"", ""'Vietnamese']"", 'NORTH VIETNAM', 'SOUTH VIETNAM']",None,None
Hue1975,VIETNAM,16.4637117,107.5908628,460,HUE,1975.0,"['South   ', 'Vietnamese']",VIETNAM WAR,NORTH VIETNAM,SOUTH VIETNAM,LAND,NO,"[""['South   '"", ""'Vietnamese']"", 'NORTH VIETNAM', 'SOUTH VIETNAM']",None,None
Huebra1812,SPAIN,40.783153,-6.1304806,460,HUEBRA,1812.0,"['Napoleonic', 'Anglo', 'Portuguese', 'Wellington', 'San Munoz', 'French']",NAPOLEONIC WARS (PENINSULA CAMPAIGN),"UNITED KINGDOM, PORTUGAL",FRANCE,LAND,NO,"[""['Napoleonic'"", ""'Anglo'"", ""'Portuguese'"", ""'Wellington'"", ""'San Munoz'"", ""'French']"", 'UNITED KINGDOM', 'PORTUGAL', 'FRANCE']","france, united kingdom",None
Huesca1837,SPAIN,42.1361441,-0.4081109,460,HUESCA,1837.0,"['Spanish', 'Aragon', 'Huesca', 'Carlists', 'Barbastro']",1ST CARLIST WAR,CARLISTS,"CRISTINOS, FRANCE",LAND,NO,"[""['Spanish'"", ""'Aragon'"", ""'Huesca'"", ""'Carlists'"", ""'Barbastro']"", 'CARLISTS', 'CRISTINOS', 'FRANCE']",france,None
Huhnerwasser1866,CZECHIA,50.5861899,14.8035298,460,HUHNERWASSER,1866.0,"['Prussian', 'Austrian', 'Austrian', 'Prussian']",SEVEN WEEKS WAR,PRUSSIA,AUSTRIA,LAND,NO,"[""['Prussian'"", ""'Austrian'"", ""'Austrian'"", ""'Prussian']"", 'PRUSSIA', 'AUSTRIA']",None,None
Huilquipamba1840,COLOMBIA,1.2140786,-77.2925536,461,HUILQUIPAMBA,1840.0,"['Colombian', 'Pasto', 'Herran', 'Huilquipamba', 'Obando', 'Herran', 'Ecuadorian']",COLOMBIAN WAR OF THE SUPREME COMMANDERS,COLOMBIAN GOVERNMENT,REBEL GENERAL OBANDO,LAND,NO,"[""['Colombian'"", ""'Pasto'"", ""'Herran'"", ""'Huilquipamba'"", ""'Obando'"", ""'Herran'"", ""'Ecuadorian']"", 'COLOMBIAN GOVERNMENT', 'REBEL GENERAL OBANDO']",None,None
Huj1917,PALESINIAN TERRITORIES,31.5129096,34.5460556,461,HUJ,1917.0,"['British', 'Turkish', 'German', 'Austrian', 'Gaza', 'German', 'British', 'Turkish', 'Jerusalem']",WORLD WAR I,UNITED KINGDOM,"GERMANY, AUSTRIA-HUNGARY, OTTOMAN EMPIRE",LAND,NO,"[""['British'"", ""'Turkish'"", ""'German'"", ""'Austrian'"", ""'Gaza'"", ""'German'"", ""'British'"", ""'Turkish'"", ""'Jerusalem']"", 'UNITED KINGDOM', 'GERMANY', 'AUSTRIA-HUNGARY', 'OTTOMAN EMPIRE']",united kingdom,None
Hukawng1944,CHINA,26.4999993,96.5745785,461,HUKAWNG,1944.0,['Myitkyina'],WORLD WAR II,"UNITED STATES, CHINA",JAPAN,LAND,NO,"[""['Myitkyina']"", 'UNITED STATES', 'CHINA', 'JAPAN']","china, united states",None
Hulao621,CHINA,34.847215,113.1961133,461,HULAO,621.0,['China'],RISE OF THE TANG DYNASTY,TANG,XIA,LAND,NO,"[""['China']"", 'TANG', 'XIA']",None,None
Huleiqat1948,ISRAEL,31.5934206,34.6941113,461,HULEIQAT,1948.0,"['Israeli', 'Jewish', 'Egyptians', 'Gaza', 'Israelis', 'Huleiqat', 'Faluja']",ISRAELI WAR OF INDEPENDENCE,ISRAEL,ARAB FORCES,LAND,NO,"[""['Israeli'"", ""'Jewish'"", ""'Egyptians'"", ""'Gaza'"", ""'Israelis'"", ""'Huleiqat'"", ""'Faluja']"", 'ISRAEL', 'ARAB FORCES']",None,None
Huleiqat1948,ISRAEL,31.5934206,34.6941113,461,HULEIQAT,1948.0,"['Israeli', 'Jewish', 'Egyptians', 'Gaza', 'Israelis', 'Huleiqat', 'Faluja']",ISRAELI WAR OF INDEPENDENCE,ISRAEL,ARAB FORCES,LAND,NO,"[""['Israeli'"", ""'Jewish'"", ""'Egyptians'"", ""'Gaza'"", ""'Israelis'"", ""'Huleiqat'"", ""'Faluja']"", 'ISRAEL', 'ARAB FORCES']",None,None
Hull1643,UNITED KINGDOM,54.0377191,-1.1118007,"SHOWALTER, 2014, P386",HULL,1642.0,,BRITISH CIVIL WARS,PARLIAMENTARIANS,ROYALISTS,LAND,NO,"['', 'PARLIAMENTARIANS', 'ROYALISTS']",None,None
Hull1643,UNITED KINGDOM,54.0377191,-1.1118007,"SHOWALTER, 2014, P391",,1643.0,,BRITISH CIVIL WARS,PARLIAMENTARIANS,ROYALISTS,LAND,NO,"['', 'PARLIAMENTARIANS', 'ROYALISTS']",None,None
Hulst1645,NETHERLANDS,51.2806907,4.0548869,461,HULST,1645.0,"['Netherlands', 'Hulst', 'Antwerp', 'Spanish']",NETHERLANDS WAR OF INDEPENDENCE,NETHERLANDS,SPAIN,LAND,NO,"[""['Netherlands'"", ""'Hulst'"", ""'Antwerp'"", ""'Spanish']"", 'NETHERLANDS', 'SPAIN']",None,None
Humaita1868,PARAGUAY,-27.0668636,-58.5058262,461,HUMAITA,1868.0,['Brazilian'],WAR OF THE TRIPLE ALLIANCE,BRAZIL,PARAGUAY,LAND,NO,"[""['Brazilian']"", 'BRAZIL', 'PARAGUAY']",None,None
Humenne1619,SLOVAKIA,48.9437585,21.8694942,"SHOWALTER, P376",HUMENNE,1619.0,,THIRTY YEARS' WAR,POLAND,TRANSYLVANIA,LAND,NO,"['', 'POLAND', 'TRANSYLVANIA']",None,None
Hummelshof1702,LITHUANIA,57.906389,26.053056,462,HUMMELSHOF,1702.0,"['Swedish', 'Livonia', 'Swedish', 'Livonia']",2ND GREAT NORTHERN WAR,RUSSIA,SWEDEN,LAND,NO,"[""['Swedish'"", ""'Livonia'"", ""'Swedish'"", ""'Livonia']"", 'RUSSIA', 'SWEDEN']",russia,None
Hunain630,SAUDI ARABIA,22.965427,38.82527,462,HUNAIN,630.0,"['Mecca', 'Muslim', 'Medina', 'Koreish', 'Mecca', 'Taif', 'Islamic']",CAMPAIGNS OF THE PROPHET MOHAMMAD,MUSLIM UMMAH,HAWAZIN TRIBES,LAND,NO,"[""['Mecca'"", ""'Muslim'"", ""'Medina'"", ""'Koreish'"", ""'Mecca'"", ""'Taif'"", ""'Islamic']"", 'MUSLIM UMMAH', 'HAWAZIN TRIBES']",None,None
Hunan1932,CHINA,27.3682801,109.2820253,"CLODFELTER, P362",HUNAN,1932.0,,2ND CHINESE REVOLUTIONARY CIVIL WAR,CHINESE COMMUNISTS,CHINESE NATIONALISTS,LAND,NO,"['', 'CHINESE COMMUNISTS', 'CHINESE NATIONALISTS']",None,None
Hundred Regiments Offensive1940,CHINA,39.450341,115.048087,"SHOWALTER, 2014, P841",HUNDRED REGIMENTS OFFENSIVE,1940.0,,2ND SINO-JAPANESE WAR,JAPAN,CHINA,LAND,NO,"['', 'JAPAN', 'CHINA']",china,None
Hung Hoa1884,VIETNAM,21.2514311,105.2834737,"SHOWALTER, P722",HUNG HOA,1884.0,,SINO-FRENCH WAR,FRANCE,"VIETNAM, CHINA",LAND,NO,"['', 'FRANCE', 'VIETNAM', 'CHINA']","china, france",None
Hungahungatoroa1865,NEW ZEALAND,-38.7763671,177.4542098,462,HUNGAHUNGATOROA,1865.0,"['Kereopa', 'Patara']",2ND NEW ZEALAND WAR,"UNITED KINGDOM, MAORI",HAUHAU,LAND,NO,"[""['Kereopa'"", ""'Patara']"", 'UNITED KINGDOM', 'MAORI', 'HAUHAU']",united kingdom,None
Hungry Hill1855,UNITED STATES,44.667066,-122.8910669,462,HUNGRY HILL,1855.0,"['Indians', 'Oregon']",ROGUE RIVER WAR,DRAW,,LAND,NO,"[""['Indians'"", ""'Oregon']"", 'DRAW', '']",None,None
Huningue1796-1797,FRANCE,47.593723,7.581459,462,HUNINGUE,,"['French', 'Austria', 'French', 'Huningue', 'Ferino']",FRENCH REVOLUTIONARY WARS (1ST COALITION),FRANCE,HABSBURG EMPIRE,LAND,NO,"[""['French'"", ""'Austria'"", ""'French'"", ""'Huningue'"", ""'Ferino']"", 'FRANCE', 'HABSBURG EMPIRE']",None,None
Huningue1815,FRANCE,47.593723,7.581459,462,HUNINGUE,1815.0,"['French', 'Huningue', 'Swiss']",NAPOLEONIC WARS (100 DAYS),HABSBURG EMPIRE,FRANCE,LAND,NO,"[""['French'"", ""'Huningue'"", ""'Swiss']"", 'HABSBURG EMPIRE', 'FRANCE']",france,None
Hunts Gap1943,TUNISIA,36.7989032,9.3409088,462,HUNTS GAP,1943.0,"['Northern Africa', 'German', 'Tunisia']",WORLD WAR II,UNITED KINGDOM,GERMANY,LAND,NO,"[""['Northern Africa'"", ""'German'"", ""'Tunisia']"", 'UNITED KINGDOM', 'GERMANY']",united kingdom,None
Huon Peninsula1943,PAPUA NEW GUINEA,-43.139689,146.7147566,462,HUON PENINSULA,1943.0,['Australians'],WORLD WAR II,"AUSTRALIA, UNITED STATES",JAPAN,LAND AND SEA,NO,"[""['Australians']"", 'AUSTRALIA', 'UNITED STATES', 'JAPAN']",united states,None
Huoyi617,CHINA,37.0226911,111.8568885,463,HUOYI,617.0,"['Taiyuan', 'Huoyi']",RISE OF THE TANG DYNASTY,TANG DYNASTRY,SUI DYNASTY,LAND,NO,"[""['Taiyuan'"", ""'Huoyi']"", 'TANG DYNASTRY', 'SUI DYNASTY']",None,None
Hurtgen Forest1944,GERMANY,50.7088227,6.3751123,,HURTGEN FOREST,1944.0,"['American', 'American', 'Germany']",WORLD WAR II,GERMANY,UNITED STATES,LAND,NO,"[""['American'"", ""'American'"", ""'Germany']"", 'GERMANY', 'UNITED STATES']",united states,None
Hydaspes-326,INDIA,32.6613784,73.3775471,463,HYDASPES,-326.0,"['India', 'Aornos', 'Indian', 'Jalalpur', 'Porus', 'Punjab']",CONQUESTS OF ALEXANDER THE GREAT,MACEDONIA,"PORUS, ABISARES",LAND,NO,"[""['India'"", ""'Aornos'"", ""'Indian'"", ""'Jalalpur'"", ""'Porus'"", ""'Punjab']"", 'MACEDONIA', 'PORUS', 'ABISARES']",None,None
"Hyderabad, India1709",INDIA,17.385044,78.486671,463,"HYDERABAD, INDIA",1709.0,"['India', 'the Mughal Empire', 'Muazim', 'Afghanistan', 'Muazim', 'Hyder-']",MUGHAL WARS OF SUCCESSION,MUGHAL EMPIRE,REBEL PRINCE KAMBAKSH,LAND,NO,"[""['India'"", ""'the Mughal Empire'"", ""'Muazim'"", ""'Afghanistan'"", ""'Muazim'"", ""'Hyder-']"", 'MUGHAL EMPIRE', 'REBEL PRINCE KAMBAKSH']",None,None
"Hyderabad, Pakistan1843",PAKISTAN,25.3835549,68.2968657,463,"HYDERABAD, PAKISTAN",1843.0,"['Hyderabad', 'Pakistan', 'British', 'Pakistan', 'Hyderabad', 'Britain', 'Hyderabad', 'Dubba', 'Britain']",BRITISH CONQUEST OF SINDH,UNITED KINGDOM,SINDH,LAND,NO,"[""['Hyderabad'"", ""'Pakistan'"", ""'British'"", ""'Pakistan'"", ""'Hyderabad'"", ""'Britain'"", ""'Hyderabad'"", ""'Dubba'"", ""'Britain']"", 'UNITED KINGDOM', 'SINDH']",united kingdom,None
Hyeres1795,FRANCE,42.8524959,6.1302103,463,HYERES,1795.0,"['French', 'Provence', 'French', 'French', 'Hotham']",FRENCH REVOLUTIONARY WARS (1ST COALITION),DRAW,,SEA,NO,"[""['French'"", ""'Provence'"", ""'French'"", ""'French'"", ""'Hotham']"", 'DRAW', '']",None,None
Hyrcanian Rock588,IRAN,36.6822063,54.4699053,463,HYRCANIAN ROCK,588.0,"['Persian', 'Mesopotamia', 'Byzantines', 'Turkish', 'Persia', 'Turks', 'Hyrcanian']",BYZANTINE PERSIAN WAR,SASSANID PERSIA,TURKS,LAND,NO,"[""['Persian'"", ""'Mesopotamia'"", ""'Byzantines'"", ""'Turkish'"", ""'Persia'"", ""'Turks'"", ""'Hyrcanian']"", 'SASSANID PERSIA', 'TURKS']",None,None
Hysiae-669,GREECE,37.4864162,22.5386452,464,HYSIAE,-669.0,['Argos'],RISE OF ARGOS,ARGOS,SPARTA,LAND,NO,"[""['Argos']"", 'ARGOS', 'SPARTA']",None,None
I-ch'ang1940,CHINA,30.7517396,111.1755438,"CLODFELTER, P365",SHAOYANG,1940.0,,SINO-JAPANESE WAR,JAPAN,CHINA,LAND,NO,"['', 'JAPAN', 'CHINA']",china,None
Ia Drang1965,VIETNAM,14.3564858,108.0116451,465,IA DRANG,1965.0,"['North Vietnamese', 'US', 'Pleiku', 'North Vietnamese']",VIETNAM WAR,UNITED STATES,VIET CONG,LAND,NO,"[""['North Vietnamese'"", ""'US'"", ""'Pleiku'"", ""'North Vietnamese']"", 'UNITED STATES', 'VIET CONG']",united states,united states
Ialomitsa1446,ROMANIA,44.5970598,26.6450136,465,IALOMITSA,1446.0,"['Turkish-', 'Hungarian', 'Hungarian', 'Wallachia', 'Ottoman', 'Turks', 'Tirgoviste']",TURKISH-HUNGARIAN WARS,HUNGARY,"OTTOMAN EMPIRE, VLAD THE DEVIL",LAND,BATTLE FOLLOWED BY MASSACRE,"[""['Turkish-'"", ""'Hungarian'"", ""'Hungarian'"", ""'Wallachia'"", ""'Ottoman'"", ""'Turks'"", ""'Tirgoviste']"", 'HUNGARY', 'OTTOMAN EMPIRE', 'VLAD THE DEVIL']",None,None
Ibarra1823,ECUADOR,0.3471469,-78.1323648,465,IBARRA,1823.0,"['Ecuador', 'Pasto', 'Quito']",ECUADORIAN WAR OF INDEPENDENCE,ECUADORIAN REBELS,SPAIN,LAND,NO,"[""['Ecuador'"", ""'Pasto'"", ""'Quito']"", 'ECUADORIAN REBELS', 'SPAIN']",None,None
Ibeka1877,SOUTH AFRICA,-32.296888,28.217736,465,IBEKA,1877.0,['Krielis'],9TH CAPE FRONTIER WAR,UNITED KINGDOM,XHOSA,LAND,NO,"[""['Krielis']"", 'UNITED KINGDOM', 'XHOSA']",united kingdom,None
Ibera-215,SPAIN,40.7925427,0.480923,465,IBERA,-215.0,"['Roman', 'Spain', 'Dertosa', 'Spanish', 'African']",2ND PUNIC WAR,ROME,CARTHAGE,LAND,NO,"[""['Roman'"", ""'Spain'"", ""'Dertosa'"", ""'Spanish'"", ""'African']"", 'ROME', 'CARTHAGE']",None,None
Icamole1876,MEXICO,25.9142237,-100.7133092,465,ICAMOLE,1876.0,['Mexico'],DIAZ REVOLT IN MEXICO,MEXICO,DIAZ REBELS,LAND,NO,"[""['Mexico']"", 'MEXICO', 'DIAZ REBELS']",None,None
Ichigo1944,CHINA,33.858649,111.2614257,466,ICHIGO,1944.0,"['China', 'Japanese', 'China', 'French', 'Changsha', 'Hengyang', 'Guilin-Liuzhou']",WORLD WAR II,JAPAN,CHINA,LAND,NO,"[""['China'"", ""'Japanese'"", ""'China'"", ""'French'"", ""'Changsha'"", ""'Hengyang'"", ""'Guilin-Liuzhou']"", 'JAPAN', 'CHINA']",china,None
Ichinotani1184,JAPAN,34.664949,135.0586663,466,ICHINOTANI,1184.0,[],GEMPEI WAR,MINAMOTO,TAIRA MUNEMORI,LAND,NO,"['[]', 'MINAMOTO', 'TAIRA MUNEMORI']",None,None
Idle617,UNITED KINGDOM,53.3264818,-0.9457598,466,IDLE,617.0,"['Welsh Kingdom', 'Northumbria', 'East Anglia', 'Nottinghamshire', 'Christian']",ANGLO SAXON TERRITORIAL WAR,EAST ANGLIA,NORTHUMBRIA,LAND,NO,"[""['Welsh Kingdom'"", ""'Northumbria'"", ""'East Anglia'"", ""'Nottinghamshire'"", ""'Christian']"", 'EAST ANGLIA', 'NORTHUMBRIA']",None,None
Idstedt1850,GERMANY,54.5853865,9.5112712,466,IDSTEDT,1850.0,"['Danish', 'Danish']",1ST SCHLESWIG-HOLSTEIN WAR,DENMARK,"DUCHY OF SCHLESWIG, DUCHY OF HOLSTEIN",LAND,NO,"[""['Danish'"", ""'Danish']"", 'DENMARK', 'DUCHY OF SCHLESWIG', 'DUCHY OF HOLSTEIN']",None,None
Ifni1957,MOROCCO,29.3701124,-10.1759285,466,IFNI,1957.0,"['Spanish', 'Spanish', 'Spanish', 'Spanish', 'Sidi', 'Morocco']",IFNI WAR,MOROCCO,SPAIN,LAND,NO,"[""['Spanish'"", ""'Spanish'"", ""'Spanish'"", ""'Spanish'"", ""'Sidi'"", ""'Morocco']"", 'MOROCCO', 'SPAIN']",None,None
Igualada1809,SPAIN,41.5849177,1.612949,466,IGUALADA,1809.0,"['Napoleonic', 'Spanish', 'Igualada', 'Barcelona', 'Spanish']",NAPOLEONIC WARS (PENINSULA CAMPAIGN),FRANCE,SPAIN,LAND,NO,"[""['Napoleonic'"", ""'Spanish'"", ""'Igualada'"", ""'Barcelona'"", ""'Spanish']"", 'FRANCE', 'SPAIN']",france,None
Iguara1895,CUBA,22.2059045,-79.2479342,466,IGUARA,1895.0,"['Cuba', 'Spanish', 'Iguara', 'Spanish']",2ND CUBAN WAR OF INDEPENDENCE,SPAIN,CUBAN REVOLUTIONARIES,LAND,NO,"[""['Cuba'"", ""'Spanish'"", ""'Iguara'"", ""'Spanish']"", 'SPAIN', 'CUBAN REVOLUTIONARIES']",None,None
Ihantala1944,FINLAND,63.2637777,25.2196056,467,IHANTALA,1944.0,"['Soviet', 'Finland', 'Finnish', 'Tali', 'Ihantala', 'Finns', 'Russian']",WORLD WAR II,"FINLAND, GERMANY",USSR,LAND,NO,"[""['Soviet'"", ""'Finland'"", ""'Finnish'"", ""'Tali'"", ""'Ihantala'"", ""'Finns'"", ""'Russian']"", 'FINLAND', 'GERMANY', 'USSR']",russia,None
Ile dAix1758,FRANCE,46.0256293,-1.2090153,467,ILE DAIX,1758.0,"['French', 'English', 'French']",SEVEN YEARS WAR,UNITED KINGDOM,FRANCE,SEA,NO,"[""['French'"", ""'English'"", ""'French']"", 'UNITED KINGDOM', 'FRANCE']","france, united kingdom",None
Ile de Groix1795,FRANCE,47.5412156,-3.5890997,467,ILE DE GROIX,1795.0,"['French', 'British', 'French', 'French']",FRENCH REVOLUTIONARY WARS (1ST COALITION),UNITED KINGDOM,FRANCE,SEA,NO,"[""['French'"", ""'British'"", ""'French'"", ""'French']"", 'UNITED KINGDOM', 'FRANCE']","france, united kingdom",None
Ile de Re1627,FRANCE,46.2007311,-1.5480127,467,ILE DE RE,1627.0,"['French', 'Huguenots', 'England', 'Buckingham', 'La', 'Rochelle']",3RD HUGENOT REBELLION,FRANCE,ENGLAND,LAND AND SEA,NO,"[""['French'"", ""'Huguenots'"", ""'England'"", ""'Buckingham'"", ""'La'"", ""'Rochelle']"", 'FRANCE', 'ENGLAND']","france, united kingdom",None
Ilerda-49,SPAIN,41.6175899,0.6200146,467,ILERDA,-49.0,"['Spain', 'Tarragona', 'Italy', 'Gaul']",WARS OF THE 1ST TRIUMVIRATE,CAESAR,POMPEY,LAND,NO,"[""['Spain'"", ""'Tarragona'"", ""'Italy'"", ""'Gaul']"", 'CAESAR', 'POMPEY']",None,None
Ilerda-78,SPAIN,41.6175899,0.6200146,467,ILERDA,-78.0,"['Spain', 'Spain', 'Ilerda', 'Manilius']",SERTORIAN WAR,SERTORIANS,LUCIUS MANILUS,LAND,NO,"[""['Spain'"", ""'Spain'"", ""'Ilerda'"", ""'Manilius']"", 'SERTORIANS', 'LUCIUS MANILUS']",None,None
Ilescas1936,SPAIN,40.1262812,-3.8489895,467,ILESCAS,1936.0,"['Spanish', 'Nationalist', 'Madrid', 'Toledo', 'Republican', 'Nationalist', 'Madrid']",SPANISH CIVIL WAR,SPANISH NATIONALISTS,SPANISH REPUBLICANS,LAND,NO,"[""['Spanish'"", ""'Nationalist'"", ""'Madrid'"", ""'Toledo'"", ""'Republican'"", ""'Nationalist'"", ""'Madrid']"", 'SPANISH NATIONALISTS', 'SPANISH REPUBLICANS']",None,None
Ilha de Redencao1866,URUGUAY,-25.3763442,-57.6888369,467,ILHA DE REDENCAO,1866.0,"['Parana', 'Paraguay', 'Brazilians', 'Itapiru']",WAR OF THE TRIPLE ALLIANCE,BRAZIL,PARAGUAY,LAND,NO,"[""['Parana'"", ""'Paraguay'"", ""'Brazilians'"", ""'Itapiru']"", 'BRAZIL', 'PARAGUAY']",None,None
Ilipa-206,SPAIN,37.517796,-5.981851,468,ILIPA,-206.0,"['Spain', 'Ilipa', 'Alcala del Rio', 'Seville', 'Roman', 'Carthaginians']",2ND PUNIC WAR,ROME,CARTHAGE,LAND,NO,"[""['Spain'"", ""'Ilipa'"", ""'Alcala del Rio'"", ""'Seville'"", ""'Roman'"", ""'Carthaginians']"", 'ROME', 'CARTHAGE']",None,None
Illig1904,SUDAN,7.8,49.816667,468,ILLIG,1904.0,"['British', 'British', 'Italian']",WARS OF THE MAD MULLAH,UNITED KINGDOM,SOMALI ISLAMISTS,LAND AND SEA,NO,"[""['British'"", ""'British'"", ""'Italian']"", 'UNITED KINGDOM', 'SOMALI ISLAMISTS']",united kingdom,None
Illyricum261,CROATIA,45.3413985,18.929295,468,ILLYRICUM,261.0,"['Roman', 'Illyricum']",ROMAN MILITARY CIVIL WARS,EMPEROR GALLIENUS,GENERAL MACRIENUS,LAND,NO,"[""['Roman'"", ""'Illyricum']"", 'EMPEROR GALLIENUS', 'GENERAL MACRIENUS']",None,None
Iloilo1899,PHILIPPINES,10.7201501,122.5621063,468,ILOILO,1899.0,"['Manila', 'American', 'Iloilo', 'Spain', 'American']",PHILIPPINE-AMERICAN WAR,UNITED STATES,PHILIPPINES,LAND AND SEA,BATTLE FOLLOWED BY MASSACRE,"[""['Manila'"", ""'American'"", ""'Iloilo'"", ""'Spain'"", ""'American']"", 'UNITED STATES', 'PHILIPPINES']",united states,None
Ilomantsi1944,FINLAND,62.6678853,30.939491,468,ILOMANTSI,1944.0,"['Soviet', 'Finland', 'Ihantala', 'Russia', 'Finland']",WORLD WAR II,FINLAND,USSR,LAND,NO,"[""['Soviet'"", ""'Finland'"", ""'Ihantala'"", ""'Russia'"", ""'Finland']"", 'FINLAND', 'USSR']",russia,None
Ilorin1897,NIGERIA,8.4798786,4.5418141,468,ILORIN,1897.0,"['British', 'Royal', 'Nigeria', 'Ilorin', 'Maxim', 'British', 'British']",BRITISH CONQUEST OF NORTHERN NIGERIA,UNITED KINGDOM,EMIRATE OF ILORIN,LAND,NO,"[""['British'"", ""'Royal'"", ""'Nigeria'"", ""'Ilorin'"", ""'Maxim'"", ""'British'"", ""'British']"", 'UNITED KINGDOM', 'EMIRATE OF ILORIN']",united kingdom,None
Ilurci-211,SPAIN,37.5627799,-2.5080038,468,ILURCI,-211.0,"['Roman', 'Andalusia', 'Carthaginian', 'Lorca', 'Cartagena', 'Rome']",2ND PUNIC WAR,CARTHAGE,ROME,LAND,NO,"[""['Roman'"", ""'Andalusia'"", ""'Carthaginian'"", ""'Lorca'"", ""'Cartagena'"", ""'Rome']"", 'CARTHAGE', 'ROME']",None,None
Imjin1592,SOUTH KOREA,37.785,126.6638889,468,IMJIN,1592.0,"['Imjin', 'Japanese', 'Korea', 'Seoul', 'Japanese', 'Imjin', 'Korean', 'Japanese', 'Koreans', 'Songju']",JAPANESE INVASION OF KOREA,JAPAN,KOREA,LAND,NO,"[""['Imjin'"", ""'Japanese'"", ""'Korea'"", ""'Seoul'"", ""'Japanese'"", ""'Imjin'"", ""'Korean'"", ""'Japanese'"", ""'Koreans'"", ""'Songju']"", 'JAPAN', 'KOREA']",None,None
Imjin1951,SOUTH KOREA,37.785,126.6638889,469,IMJIN,1951.0,"['Seoul', 'Chinese', 'South Korean', 'Kapyong']",KOREAN WAR,UNITED KINGDOM,CHINA,LAND,NO,"[""['Seoul'"", ""'Chinese'"", ""'South Korean'"", ""'Kapyong']"", 'UNITED KINGDOM', 'CHINA']","china, united kingdom",None
Immae218,SYRIA,36.3218223,36.1787193,469,IMMAE,218.0,['Roman'],ROMAN MILITARY CIVIL WARS,MACRINUS,BASSIANUS,LAND,NO,"[""['Roman']"", 'MACRINUS', 'BASSIANUS']",None,None
Immae271,SYRIA,36.3218223,36.1787193,469,IMMAE,271.0,"['Roman', 'Valerian', 'Syria', 'Egypt', 'Mesopotamia', 'Palmyrean']",ROMAN-PALMYREAN WAR,PALMYR,ROME,LAND,NO,"[""['Roman'"", ""'Valerian'"", ""'Syria'"", ""'Egypt'"", ""'Mesopotamia'"", ""'Palmyrean']"", 'PALMYR', 'ROME']",None,None
Imola1797,ITALY,44.3599996,11.7124294,469,IMOLA,1797.0,"['French', 'Austrians', 'Piedmontese', 'Italy', 'French', 'Rome', 'Austrian', 'Rome']",FRENCH REVOLUTIONARY WARS (1ST COALITION),FRANCE,PAPAL STATES,LAND,NO,"[""['French'"", ""'Austrians'"", ""'Piedmontese'"", ""'Italy'"", ""'French'"", ""'Rome'"", ""'Austrian'"", ""'Rome']"", 'FRANCE', 'PAPAL STATES']",france,None
