"conflict_id","dyad_id","location_inc","side_a","side_a_id","side_a_2nd","side_b","side_b_id","side_b_2nd","incompatibility","territory_name","year","bd_best","bd_low","bd_high","type_of_conflict","battle_location","gwno_a","gwno_a_2nd","gwno_b","gwno_b_2nd","gwno_loc","gwno_battle","region","version"
11347,"11986, 12571, 12578, 12575","MALI","GOVERNMENT OF MALI","72","GOVERNMENT OF BURKINA FASO, GOVERNMENT OF ITALY, GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF TOGO, GOVERNMENT OF NORWAY, GOVERNMENT OF EGYPT, GOVERNMENT OF GUINEA, GOVERNMENT OF BURUNDI, GOVERNMENT OF CHINA, GOVERNMENT OF BENIN, GOVERNMENT OF MAURITANIA, GOVERNMENT OF SWEDEN, GOVERNMENT OF FINLAND, GOVERNMENT OF CHAD, GOVERNMENT OF NEPAL, GOVERNMENT OF BANGLADESH, GOVERNMENT OF NIGERIA, GOVERNMENT OF SIERRA LEONE, GOVERNMENT OF JORDAN, GOVERNMENT OF LIBERIA, GOVERNMENT OF SENEGAL, GOVERNMENT OF ESTONIA, GOVERNMENT OF YEMEN (NORTH YEMEN), GOVERNMENT OF NIGER, GOVERNMENT OF TAJIKISTAN, GOVERNMENT OF CAMBODIA (KAMPUCHEA), GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF GERMANY, GOVERNMENT OF FRANCE, GOVERNMENT OF IVORY COAST, GOVERNMENT OF GHANA, GOVERNMENT OF BELGIUM, GOVERNMENT OF GUINEA-BISSAU, GOVERNMENT OF RWANDA","SIGNED-IN-BLOOD BATTALION, AQIM, ANSAR DINE, MUJAO","1161, 3481, 539, 1157","",2,"",2013,836,836,1004,4,"MALI, NIGER","432","475, 678, 436, 433, 325, 211, 517, 437, 771, 702, 404, 651, 2, 366, 516, 434, 452, 663, 790, 451, 811, 385, 710, 260, 380, 483, 461, 220, 375, 438, 439, 435, 450, 200","","","432","436, 432","4",24.1
11347,"12575, 12582","MALI","GOVERNMENT OF MALI","72","GOVERNMENT OF BURKINA FASO, GOVERNMENT OF ITALY, GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF TOGO, GOVERNMENT OF NORWAY, GOVERNMENT OF EGYPT, GOVERNMENT OF GUINEA, GOVERNMENT OF BURUNDI, GOVERNMENT OF CHINA, GOVERNMENT OF BENIN, GOVERNMENT OF MAURITANIA, GOVERNMENT OF SWEDEN, GOVERNMENT OF FINLAND, GOVERNMENT OF CHAD, GOVERNMENT OF NEPAL, GOVERNMENT OF BANGLADESH, GOVERNMENT OF NIGERIA, GOVERNMENT OF SIERRA LEONE, GOVERNMENT OF JORDAN, GOVERNMENT OF LIBERIA, GOVERNMENT OF SENEGAL, GOVERNMENT OF ESTONIA, GOVERNMENT OF NIGER, GOVERNMENT OF TAJIKISTAN, GOVERNMENT OF CAMBODIA (KAMPUCHEA), GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF GERMANY, GOVERNMENT OF FRANCE, GOVERNMENT OF IVORY COAST, GOVERNMENT OF GHANA, GOVERNMENT OF BELGIUM, GOVERNMENT OF GUINEA-BISSAU, GOVERNMENT OF RWANDA","AL-MURABITUN, AQIM","4376, 539","",2,"",2014,95,95,129,4,"MALI","432","475, 436, 433, 325, 211, 517, 437, 771, 702, 404, 651, 2, 366, 516, 434, 452, 663, 790, 451, 811, 385, 710, 260, 380, 483, 461, 220, 375, 438, 439, 435, 450, 200","","","432","432","4",24.1
11347,"11986, 12575","MALI","GOVERNMENT OF MALI","72","GOVERNMENT OF BURKINA FASO, GOVERNMENT OF PORTUGAL, GOVERNMENT OF ITALY, GOVERNMENT OF INDONESIA, GOVERNMENT OF UNITED KINGDOM, GOVERNMENT OF TOGO, GOVERNMENT OF NORWAY, GOVERNMENT OF AUSTRIA, GOVERNMENT OF EGYPT, GOVERNMENT OF MADAGASCAR, GOVERNMENT OF ARMENIA, GOVERNMENT OF GUINEA, GOVERNMENT OF BURUNDI, GOVERNMENT OF CZECH REPUBLIC, GOVERNMENT OF EL SALVADOR, GOVERNMENT OF NETHERLANDS, GOVERNMENT OF CHINA, GOVERNMENT OF KENYA, GOVERNMENT OF BENIN, GOVERNMENT OF DJIBOUTI, GOVERNMENT OF ROMANIA, GOVERNMENT OF MAURITANIA, GOVERNMENT OF DENMARK, GOVERNMENT OF SWEDEN, GOVERNMENT OF LATVIA, GOVERNMENT OF FINLAND, GOVERNMENT OF CHAD, GOVERNMENT OF BHUTAN, GOVERNMENT OF NEPAL, GOVERNMENT OF BANGLADESH, GOVERNMENT OF BOSNIA-HERZEGOVINA, GOVERNMENT OF NIGERIA, GOVERNMENT OF CAMEROON, GOVERNMENT OF SIERRA LEONE, GOVERNMENT OF JORDAN, GOVERNMENT OF LIBERIA, GOVERNMENT OF TUNISIA, GOVERNMENT OF GAMBIA, GOVERNMENT OF ESTONIA, GOVERNMENT OF SENEGAL, GOVERNMENT OF YEMEN (NORTH YEMEN), GOVERNMENT OF NIGER, GOVERNMENT OF TURKEY, GOVERNMENT OF CAMBODIA (KAMPUCHEA), GOVERNMENT OF UNITED STATES OF AMERICA, GOVERNMENT OF SWITZERLAND, GOVERNMENT OF GERMANY, GOVERNMENT OF FRANCE, GOVERNMENT OF IVORY COAST, GOVERNMENT OF GHANA, GOVERNMENT OF BELGIUM, GOVERNMENT OF GUINEA-BISSAU, GOVERNMENT OF DR CONGO (ZAIRE), GOVERNMENT OF RWANDA","AQIM, ANSAR DINE","539, 1157","",2,"",2015,74,72,109,4,"MALI","432","420, 760, 475, 678, 436, 433, 325, 211, 390, 437, 346, 580, 360, 517, 771, 210, 404, 651, 471, 2, 366, 516, 316, 434, 850, 452, 663, 790, 451, 371, 811, 385, 710, 367, 260, 501, 380, 225, 483, 522, 640, 235, 220, 461, 375, 438, 439, 305, 92, 435, 616, 450, 200, 490","","","432","432","4",24.1
11348,"11989","SOUTH SUDAN, SUDAN","GOVERNMENT OF SOUTH SUDAN","113","","GOVERNMENT OF SUDAN","112","",1,"COMMON BORDER",2012,367,367,1099,2,"SOUTH SUDAN, SUDAN","626","","625","","626, 625","626, 625","4",24.1
11349,"11990","CHINA","GOVERNMENT OF CHINA","135","","ETIM","1156","",1,"EAST TURKESTAN",2008,36,36,39,3,"CHINA","710","","","","710","710","3",24.1
11350,"11991, 10985","BANGLADESH","GOVERNMENT OF BANGLADESH","143","","PBCP-J, PBCP","1165, 805","",2,"",2005,62,61,68,3,"BANGLADESH","771","","","","771","771","3",24.1
11350,"11991","BANGLADESH","GOVERNMENT OF BANGLADESH","143","","PBCP-J","1165","",2,"",2006,57,57,58,3,"BANGLADESH","771","","","","771","771","3",24.1
14935,"16023","ETHIOPIA","GOVERNMENT OF ETHIOPIA","97","","MILITARY FACTION (FORCES OF ASAMINEW TSIGE)","7438","",1,"AMHARA",2019,27,27,27,3,"ETHIOPIA","530","","","","530","530","4",24.1
426,"891","ISRAEL","GOVERNMENT OF ISRAEL","121","","HEZBOLLAH","366","",1,"SOUTHERN LEBANON",1990,42,42,45,3,"LEBANON","666","","","","666","660","2",24.1
426,"891","ISRAEL","GOVERNMENT OF ISRAEL","121","","HEZBOLLAH","366","",1,"SOUTHERN LEBANON",1991,28,28,31,3,"LEBANON","666","","","","666","660","2",24.1
426,"891","ISRAEL","GOVERNMENT OF ISRAEL","121","","HEZBOLLAH","366","",1,"SOUTHERN LEBANON",1992,87,87,120,3,"ISRAEL, ARGENTINA, LEBANON","666","","","","666","666, 160, 660","2",24.1
426,"891","ISRAEL","GOVERNMENT OF ISRAEL","121","","HEZBOLLAH","366","",1,"SOUTHERN LEBANON",1993,124,124,186,3,"ISRAEL, LEBANON","666","","","","666","666, 660","2",24.1
426,"891","ISRAEL","GOVERNMENT OF ISRAEL","121","","HEZBOLLAH","366","",1,"SOUTHERN LEBANON",1994,82,71,120,3,"LEBANON","666","","","","666","660","2",24.1
426,"891","ISRAEL","GOVERNMENT OF ISRAEL","121","","HEZBOLLAH","366","",1,"SOUTHERN LEBANON",1995,74,71,85,3,"ISRAEL, LEBANON","666","","","","666","666, 660","2",24.1
426,"891","ISRAEL","GOVERNMENT OF ISRAEL","121","","HEZBOLLAH","366","",1,"SOUTHERN LEBANON",1996,95,93,103,3,"ISRAEL, LEBANON","666","","","","666","666, 660","2",24.1
426,"891","ISRAEL","GOVERNMENT OF ISRAEL","121","","HEZBOLLAH","366","",1,"SOUTHERN LEBANON",1997,82,82,90,3,"LEBANON","666","","","","666","660","2",24.1
426,"891","ISRAEL","GOVERNMENT OF ISRAEL","121","","HEZBOLLAH","366","",1,"SOUTHERN LEBANON",1998,54,54,56,3,"LEBANON","666","","","","666","660","2",24.1
426,"891","ISRAEL","GOVERNMENT OF ISRAEL","121","","HEZBOLLAH","366","",1,"SOUTHERN LEBANON",1999,41,41,42,3,"LEBANON","666","","","","666","660","2",24.1
426,"891","ISRAEL","GOVERNMENT OF ISRAEL","121","","HEZBOLLAH","366","",1,"SOUTHERN LEBANON",2023,139,139,140,3,"ISRAEL, LEBANON","666","","","","666","666, 660","2",24.1
426,"891","ISRAEL","GOVERNMENT OF ISRAEL","121","","HEZBOLLAH","366","",1,"SOUTHERN LEBANON",2006,857,855,1160,3,"ISRAEL, LEBANON","666","","","","666","666, 660","2",24.1
13936,"14319","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","IS","234","",1,"ISLAMIC STATE",2016,68,68,68,3,"PAKISTAN","770","","","","770","770","3",24.1
13936,"14319","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","IS","234","",1,"ISLAMIC STATE",2017,80,80,81,3,"PAKISTAN","770","","","","770","770","3",24.1
13936,"14319","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","IS","234","",1,"ISLAMIC STATE",2018,51,51,51,3,"PAKISTAN","770","","","","770","770","3",24.1
13936,"14319","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","IS","234","",1,"ISLAMIC STATE",2019,29,29,29,3,"PAKISTAN","770","","","","770","770","3",24.1
13936,"14319","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","IS","234","",1,"ISLAMIC STATE",2021,26,26,26,3,"PAKISTAN","770","","","","770","770","3",24.1
13936,"14319","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","IS","234","",1,"ISLAMIC STATE",2022,29,25,30,3,"PAKISTAN, AFGHANISTAN","770","","","","770","700, 770","3",24.1
13936,"14319","PAKISTAN","GOVERNMENT OF PAKISTAN","142","","IS","234","",1,"ISLAMIC STATE",2023,86,85,86,3,"PAKISTAN","770","","","","770","770","3",24.1
16038,"17666","MALI","GOVERNMENT OF MALI","72","","CSP-PSD","8822","",3,"AZAWAD",2023,164,159,224,3,"MALI","432","","","","432","432","4",24.1
11447,"10006","ETHIOPIA","GOVERNMENT OF ETHIOPIA","97","","IGLF","1115","",1,"HARARGHE",1991,100,100,100,3,"ETHIOPIA","530","","","","530","530","4",24.1
16069,"17147","ETHIOPIA","GOVERNMENT OF ETHIOPIA","97","","FANO","8118","",3,"AMHARA",2023,1222,1222,1845,3,"ETHIOPIA","530","","","","530","530","4",24.1
205,"406","IRAN","GOVERNMENT OF IRAN","114","","KDPI","164","",1,"KURDISTAN",2016,30,30,137,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
205,"406","IRAN","GOVERNMENT OF IRAN","114","","KDPI","164","",1,"KURDISTAN",2018,44,33,78,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
205,"406","IRAN","GOVERNMENT OF IRAN","114","","KDPI","164","",1,"KURDISTAN",1990,31,31,335,3,"IRAN","630","","","","630","630","2",24.1
205,"406","IRAN","GOVERNMENT OF IRAN","114","","KDPI","164","",1,"KURDISTAN",1993,110,110,110,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
205,"406","IRAN","GOVERNMENT OF IRAN","114","","KDPI","164","",1,"KURDISTAN",1996,27,27,29,3,"IRAN, IRAQ","630","","","","630","630, 645","2",24.1
209,"412, 411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","MILITARY FACTION (FORCES OF HONASAN, CPP, ABENINA & ZUMEL)","169, 170","",2,"",1989,822,801,885,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"412, 411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","MILITARY FACTION (FORCES OF HONASAN, CPP, ABENINA & ZUMEL)","169, 170","",2,"",1990,1175,1171,1193,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",1991,1514,1514,1933,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",1992,430,430,454,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",1993,99,99,114,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",1994,69,69,73,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",1995,36,36,41,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",1997,32,32,32,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",1999,93,93,98,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2000,140,140,140,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2001,142,138,287,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2002,280,280,291,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2003,231,227,236,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2004,270,264,344,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2005,234,222,243,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2006,310,310,1018,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2007,132,132,1077,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2008,184,184,217,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2009,377,377,400,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2010,258,258,352,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2011,204,204,210,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2012,182,181,193,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2013,165,165,170,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2014,190,187,199,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2015,168,168,173,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2016,92,92,101,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2017,177,177,217,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2018,144,103,149,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2019,138,136,177,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2020,165,165,166,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2021,195,195,195,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2022,166,163,166,3,"PHILIPPINES","840","","","","840","840","3",24.1
209,"411","PHILIPPINES","GOVERNMENT OF PHILIPPINES","154","","CPP","169","",2,"",2023,164,164,167,3,"PHILIPPINES","840","","","","840","840","3",24.1
11475,"11018","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","NSCN-K","224","",1,"NAGALAND",1991,150,150,150,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
11475,"11018","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","NSCN-K","224","",1,"NAGALAND",1995,33,33,33,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
11475,"11018","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","NSCN-K","224","",1,"NAGALAND",2000,43,43,43,3,"MYANMAR (BURMA), INDIA","775","","","","775","775, 750","3",24.1
11475,"11018","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","NSCN-K","224","",1,"NAGALAND",2001,62,62,62,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
11475,"11018","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","NSCN-K","224","",1,"NAGALAND",2005,38,23,38,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
11475,"11018","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","NSCN-K","224","",1,"NAGALAND",2006,92,92,97,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
11475,"11018","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","NSCN-K","224","",1,"NAGALAND",2007,215,215,215,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",1989,25,25,25,2,"INDIA","750","","770","","750, 770","750","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",1990,28,26,28,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",1991,99,99,195,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",1992,25,25,33,2,"INDIA","750","","770","","750, 770","750","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",1994,42,42,42,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",1996,35,35,35,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",1997,127,127,133,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",1998,147,147,163,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",1999,934,914,1508,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",2000,225,221,263,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",2001,48,48,86,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",2002,212,212,233,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",2003,237,237,276,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",2013,31,31,33,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",2014,49,46,68,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",2015,63,62,64,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",2016,100,100,112,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",2017,151,151,153,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",2018,129,126,169,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",2019,164,164,175,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
218,"422","PAKISTAN, INDIA","GOVERNMENT OF INDIA","141","","GOVERNMENT OF PAKISTAN","142","",1,"KASHMIR",2020,162,162,168,2,"PAKISTAN, INDIA","750","","770","","750, 770","750, 770","3",24.1
220,"426","PARAGUAY","GOVERNMENT OF PARAGUAY","24","","MILITARY FACTION (FORCES OF ANDRES RODRIGUEZ)","724","",2,"",1989,150,17,300,3,"PARAGUAY","150","","","","150","150","5",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",1989,1304,538,1913,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",1990,393,393,428,3,"THAILAND, MYANMAR (BURMA)","775","","","","775","775, 800","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",1991,552,497,672,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",1992,1163,1130,1275,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",1994,25,15,25,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",1995,110,60,110,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",1997,41,41,41,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",1998,36,36,36,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
221,"428, 429","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","GOD'S ARMY, KNU","181, 180","",1,"KAREN",2000,114,112,114,3,"THAILAND, MYANMAR (BURMA)","775","","","","775","775, 800","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",2001,36,36,36,3,"THAILAND, MYANMAR (BURMA)","775","","","","775","775, 800","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",2002,110,108,121,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",2003,38,38,44,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",2004,27,25,28,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",2005,42,38,46,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",2006,104,79,105,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",2007,104,104,106,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",2008,33,33,36,3,"THAILAND, MYANMAR (BURMA)","775","","","","775","775, 800","3",24.1
221,"428","MYANMAR (BURMA)","GOVERNMENT OF MYANMAR (BURMA)","144","","KNU","180","",1,"KAREN",2009,63,43,79,3,"MYANMAR (BURMA)","775","","","","775","775","3",24.1
